company,location,title,post_date,description,url,full_desc,seniority_level,employment_type,job_function,industries
CGI Veterans Jobs,"Honolulu, HI, US",Business Analyst,2019-07-26,High level of interpersonal skills and customer service oriented experience and proficiency. Experience working with human resources ...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-veterans-jobs-1397095129?position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CGI Veterans JobsHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales",Information Technology and Services
Cgi Technologies,"Honolulu, HI, US",Business Analyst,2019-07-26,High level of interpersonal skills and customer service oriented experience and proficiency. We make it easy to translate military ...,https://www.linkedin.com/jobs/view/business-analyst-at-cgi-technologies-1395709622?position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Cgi TechnologiesHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
I.K.E. Co.,"Honolulu, HI, US",Business Analyst,2019-07-23,"Strong communication skills, proven experience acting as intermediary between client and business. We are looking for someone to achieve ...",https://www.linkedin.com/jobs/view/business-analyst-at-i-k-e-co-1388837135?position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"I.K.E. Co.Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
TEKWISSEN ®,"Honolulu, HI, US",Medicaid Business Analyst,2019-07-29,"The ideal candidate for this position must be willing to facilitate requirement discussions with business and technology stakeholders, ...",https://www.linkedin.com/jobs/view/medicaid-business-analyst-at-tekwissen-%C2%AE-1401738629?position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"TEKWISSEN ®Honolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Electrical/Electronic Manufacturing, Construction, Machinery"
Hawaii Pacific Health,"Honolulu, HI, US",Business Systems Analyst - IT,2019-05-03,"We are looking for someone with excellent business and communications skills, an appreciation for information management protocol and a ...",https://www.linkedin.com/jobs/view/business-systems-analyst-it-at-hawaii-pacific-health-1295747089?position=10&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaii Pacific HealthHonolulu, HI, US 
",Associate,Full-time,Information Technology,"Health, Wellness and Fitness, Medical Practice, Hospital & Health Care"
Chenega Corporation,"Fort Shafter, HI, US","Business Systems Analyst, Sr./Business Systems Analyst - Senior",2019-07-02,Chenega Technical Innovations is currently seeking talented individuals to add to our Talent Network.This position is contingent upon ...,https://www.linkedin.com/jobs/view/business-systems-analyst-sr-business-systems-analyst-senior-at-chenega-corporation-1353181297?position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Chenega CorporationFort Shafter, HI, US 
",Associate,Full-time,"Business Development, Sales","Construction, Information Technology and Services, Hospital & Health Care"
University of Hawai‘i System,"Honolulu, HI, US",Functional Business Analyst,2019-07-03,"Experience with translating HR business/functional requirements, developing use cases that can be used for test scripts and developing ...",https://www.linkedin.com/jobs/view/functional-business-analyst-at-university-of-hawai%E2%80%98i-system-1400396997?position=12&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"University of Hawai‘i SystemHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Higher Education, Education Management, Government Administration"
Chenega MIOS SBU,"Fort Shafter, HI, US","Business Systems Analyst, Sr./Business Systems Analyst - Senior",2019-07-04,"Chenega Technical Innovations is currently seeking talented individuals to add to our Talent Network. Experience with Microsoft Office, ...",https://www.linkedin.com/jobs/view/business-systems-analyst-sr-business-systems-analyst-senior-at-chenega-mios-sbu-1354582260?position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Chenega MIOS SBUFort Shafter, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Defense & Space, Computer Software"
CyberCoders,"Honolulu, HI, US",Business Analyst / Systems Analyst,2019-08-01,What You Will Be Doing. We are in the financial sector and looking for a Business Analyst / Systems Analyst with SQL background to join ...,https://www.linkedin.com/jobs/view/business-analyst-systems-analyst-at-cybercoders-1394656458?position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"CyberCodersHonolulu, HI, US 
 
",Mid-Senior level,Full-time,Information Technology,Financial Services
Hawaiian Airlines,"Honolulu, HI, US",Senior Business Analyst - Project Management Office,2019-05-11,Experience in enterprise project management setting which required use of business analysis skills. At this level the analyst relies on ...,https://www.linkedin.com/jobs/view/senior-business-analyst-project-management-office-at-hawaiian-airlines-1266107356?position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Hawaiian AirlinesHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Staffigo,"Honolulu, HI, US",Entry Level Business Analyst,2019-04-17,Exceptional analytical and conceptual thinking skills. Demonstrated written and oral communication skills. To succeed in this role you ...,https://www.linkedin.com/jobs/view/entry-level-business-analyst-at-staffigo-1259626369?position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"StaffigoHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Financial Services"
Bank of Hawaii,"Honolulu, HI, US",Consumer Lending Business Analyst,2019-04-28,Demonstrated work experience utilizing business process knowledge and business interpretation skills. Under the direction of the Division...,https://www.linkedin.com/jobs/view/consumer-lending-business-analyst-at-bank-of-hawaii-1286860473?position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Bank of HawaiiHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Banking, Financial Services"
First Insurance Company of Hawaii,"Honolulu, Hawaii",Business Analyst II - ITS,2019-07-26,Critical thinking and analytical skills to evaluate information and identify root causes in order to design and test possible solutions. ...,https://www.linkedin.com/jobs/view/business-analyst-ii-its-at-first-insurance-company-of-hawaii-1379385621?position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"First Insurance Company of HawaiiHonolulu, Hawaii 
 
Typical duties include but are not limited to:  
   
Qualifications / Experience:  
   
Additional Preferred Qualifications:  
",Associate,Full-time,"Administrative, Analyst, Information Technology",Insurance
Central Pacific Bank,"Honolulu, HI, US","Business Solutions Analyst I, II or Senior",2019-04-26,4 years of systems analysis or applications development experience or fresh graduates with high academic achievements. Good ...,https://www.linkedin.com/jobs/view/business-solutions-analyst-i-ii-or-senior-at-central-pacific-bank-1281905692?position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Central Pacific BankHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Banking, Insurance, Financial Services"
Unisys India,"Honolulu, HI, US",MandO Business Analyst - HI0001472513,2019-07-19,"Here, you have the opportunity to learn new skills, apply your expertise, explore local and global challenges, and solve complex ...",https://www.linkedin.com/jobs/view/mando-business-analyst-hi0001472513-at-unisys-india-1382095718?position=20&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click,"Unisys IndiaHonolulu, HI, US 
",Associate,Full-time,"Business Development, Sales","Information Technology and Services, Computer Software, Computer & Network Security"
